original_filename,clean_company_name,proposed_filename,collision_group_size,collision_status,would_rename,file_size,last_modified
Star Marketing Solutions Ltd - 01.json,Star Marketing Solutions Ltd,Star Marketing Solutions Ltd - 01.json,2,collision_numbered,False,644200,1721824021.0
Star Marketing Solutions Ltd - 02.json,Star Marketing Solutions Ltd,Star Marketing Solutions Ltd - 02.json,2,collision_numbered,False,1017611,1771591442.4660394
Starks Flooring Ltd - 01.json,Starks Flooring Ltd,Starks Flooring Ltd - 01.json,2,collision_numbered,False,485052,1722325976.0
Starks Flooring Ltd - 02.json,Starks Flooring Ltd,Starks Flooring Ltd - 02.json,2,collision_numbered,False,776116,1771591442.4691193
Steerlux.json,Steerlux,Steerlux.json,1,unique,False,29354,1777016836.0
STEVENSON PROPERTY SERVICES Ltd.json,STEVENSON PROPERTY SERVICES Ltd,STEVENSON PROPERTY SERVICES Ltd.json,1,unique,False,189356,1720105149.0
Stevnson Property Services Ltd.json,Stevnson Property Services Ltd,Stevnson Property Services Ltd.json,1,unique,False,212750,1771591442.4691193
Stockport Jungle Ltd.json,Stockport Jungle Ltd,Stockport Jungle Ltd.json,1,unique,False,3204217,1771591292.695863
Stormhold Hospitality Ltd.json,Stormhold Hospitality Ltd,Stormhold Hospitality Ltd.json,1,unique,False,4355497,1760967574.0
Strike Club.json,Strike Club,Strike Club.json,1,unique,False,818189,1721380113.0
STRIKECLUB Ltd - 01.json,STRIKECLUB Ltd,STRIKECLUB Ltd - 01.json,2,collision_numbered,False,1308294,1771591442.3037262
STRIKECLUB Ltd - 02.json,STRIKECLUB Ltd,STRIKECLUB Ltd - 02.json,2,collision_numbered,False,1311581,1726256751.0
Studio 444 By Exec Connective.com.json,Studio 444 By Exec Connective.com,Studio 444 By Exec Connective.com.json,1,unique,False,1261,1720104083.0
Suede Hosting Ltd - 01.json,Suede Hosting Ltd,Suede Hosting Ltd - 01.json,2,collision_numbered,False,1666070,1771591292.729275
Suede Hosting Ltd - 02.json,Suede Hosting Ltd,Suede Hosting Ltd - 02.json,2,collision_numbered,False,2640870,1771591442.4837599
T & L Hurley Ltd - 01.json,T & L Hurley Ltd,T & L Hurley Ltd - 01.json,2,collision_numbered,False,814487,1721635271.0
T & L Hurley Ltd - 02.json,T & L Hurley Ltd,T & L Hurley Ltd - 02.json,2,collision_numbered,False,1302898,1771591442.5165286
T44J Ltd - 01.json,T44J Ltd,T44J Ltd - 01.json,2,collision_numbered,False,170918,1718019953.0
T44J Ltd - 02.json,T44J Ltd,T44J Ltd - 02.json,2,collision_numbered,False,192013,1771591442.5202131
TASTE OF BENGAL BROADWAY Ltd.json,TASTE OF BENGAL BROADWAY Ltd,TASTE OF BENGAL BROADWAY Ltd.json,1,unique,False,2961056,1771591292.7463505
Taylor Floristry Ltd - 01.json,Taylor Floristry Ltd,Taylor Floristry Ltd - 01.json,2,collision_numbered,False,3100686,1778148337.0
Taylor Floristry Ltd - 02.json,Taylor Floristry Ltd,Taylor Floristry Ltd - 02.json,2,collision_numbered,False,2979779,1777039186.0
TECHARA Limited - 01.json,TECHARA Limited,TECHARA Limited - 01.json,2,collision_numbered,False,1829181,1721228341.0
TECHARA Limited - 02.json,TECHARA Limited,TECHARA Limited - 02.json,2,collision_numbered,False,2902314,1771591442.530148
The Body Fix Coach Limited - 01.json,The Body Fix Coach Limited,The Body Fix Coach Limited - 01.json,4,collision_numbered,False,1741798,1771591442.6041632
The Body Fix Coach Limited - 02.json,The Body Fix Coach Limited,The Body Fix Coach Limited - 02.json,4,collision_numbered,False,1101361,1725372340.0
The Body Fix Coach Limited - 03.json,The Body Fix Coach Limited,The Body Fix Coach Limited - 03.json,4,collision_numbered,False,1690311,1726855027.0
The Body Fix Coach Limited - 04.json,The Body Fix Coach Limited,The Body Fix Coach Limited - 04.json,4,collision_numbered,False,1745307,1726256753.0
The Boot Country Pub Ltd - 01.json,The Boot Country Pub Ltd,The Boot Country Pub Ltd - 01.json,3,collision_numbered,False,2827627,1720106185.0
The Boot Country Pub Ltd - 02.json,The Boot Country Pub Ltd,The Boot Country Pub Ltd - 02.json,3,collision_numbered,False,2797629,1719241261.0
The Boot Country Pub Ltd - 03.json,The Boot Country Pub Ltd,The Boot Country Pub Ltd - 03.json,3,collision_numbered,False,4445686,1771591442.6492789
The CEO Lounge Ltd - 01.json,The CEO Lounge Ltd,The CEO Lounge Ltd - 01.json,2,collision_numbered,False,1702133,1752745310.0
The CEO Lounge Ltd - 02.json,The CEO Lounge Ltd,The CEO Lounge Ltd - 02.json,2,collision_numbered,False,4493341,1771591292.8357284
The Comfy Clothing Wardrobe Ltd.json,The Comfy Clothing Wardrobe Ltd,The Comfy Clothing Wardrobe Ltd.json,1,unique,False,1700559,1771591292.846099
The Coven Ltd - 01.json,The Coven Ltd,The Coven Ltd - 01.json,3,collision_numbered,False,4817786,1719568115.0
The Coven Ltd - 02.json,The Coven Ltd,The Coven Ltd - 02.json,3,collision_numbered,False,7683714,1771591442.6833699
The Coven Ltd - 03.json,The Coven Ltd,The Coven Ltd - 03.json,3,collision_numbered,False,7686141,1726256755.0
The Daisy Patch.json,The Daisy Patch,The Daisy Patch.json,1,unique,False,697213,1771591292.895774
The Fuel Agency (UK) Ltd - 01.json,The Fuel Agency (UK) Ltd,The Fuel Agency (UK) Ltd - 01.json,5,collision_numbered,False,2633646,1724917040.0
The Fuel Agency (UK) Ltd - 02.json,The Fuel Agency (UK) Ltd,The Fuel Agency (UK) Ltd - 02.json,5,collision_numbered,False,4197051,1771591442.7330906
The Fuel Agency (UK) Ltd - 03.json,The Fuel Agency (UK) Ltd,The Fuel Agency (UK) Ltd - 03.json,5,collision_numbered,False,4778437,1752750127.0
The Fuel Agency (UK) Ltd - 04.json,The Fuel Agency (UK) Ltd,The Fuel Agency (UK) Ltd - 04.json,5,collision_numbered,False,4190315,1726256756.0
The Fuel Agency (UK) Ltd - 05.json,The Fuel Agency (UK) Ltd,The Fuel Agency (UK) Ltd - 05.json,5,collision_numbered,False,4066755,1726855027.0
The Gangway Sheringham Limited - 01.json,The Gangway Sheringham Limited,The Gangway Sheringham Limited - 01.json,3,collision_numbered,False,3780755,1721829099.0
The Gangway Sheringham Limited - 02.json,The Gangway Sheringham Limited,The Gangway Sheringham Limited - 02.json,3,collision_numbered,False,6099363,1771591442.7663245
The Gangway Sheringham Limited - 03.json,The Gangway Sheringham Limited,The Gangway Sheringham Limited - 03.json,3,collision_numbered,False,6119993,1726256756.0
The Gluten Free World Ltd - 01.json,The Gluten Free World Ltd,The Gluten Free World Ltd - 01.json,3,collision_numbered,False,1840906,1720428214.0
The Gluten Free World Ltd - 02.json,The Gluten Free World Ltd,The Gluten Free World Ltd - 02.json,3,collision_numbered,False,1746133,1752744992.0
The Gluten Free World Ltd - 03.json,The Gluten Free World Ltd,The Gluten Free World Ltd - 03.json,3,collision_numbered,False,2896624,1771591442.8331168
THE HIVE SCOTLAND Ltd.json,THE HIVE SCOTLAND Ltd,THE HIVE SCOTLAND Ltd.json,1,unique,False,1529466,1746702428.0
THE HOP HOUSE Ltd - 01.json,THE HOP HOUSE Ltd,THE HOP HOUSE Ltd - 01.json,2,collision_numbered,False,175937,1720106341.0
THE HOP HOUSE Ltd - 02.json,THE HOP HOUSE Ltd,THE HOP HOUSE Ltd - 02.json,2,collision_numbered,False,196215,1771591442.5327647
The House Of Dosai.json,The House Of Dosai,The House Of Dosai.json,1,unique,False,4641202,1747404063.0
The Nail Label Limited.json,The Nail Label Limited,The Nail Label Limited.json,1,unique,False,1052263,1771591292.995847
The Spirits Corner Hull Ltd.json,The Spirits Corner Hull Ltd,The Spirits Corner Hull Ltd.json,1,unique,False,123935,1771591292.995847
THE SUMI GROUP Ltd.json,THE SUMI GROUP Ltd,THE SUMI GROUP Ltd.json,1,unique,False,2090368,1750931426.0
THE THIRSTY TURTLE Limited - 01.json,THE THIRSTY TURTLE Limited,THE THIRSTY TURTLE Limited - 01.json,3,collision_numbered,False,180910,1720106525.0
THE THIRSTY TURTLE Limited - 02.json,THE THIRSTY TURTLE Limited,THE THIRSTY TURTLE Limited - 02.json,3,collision_numbered,False,202416,1771591442.5327647
THE THIRSTY TURTLE Limited - 03.json,THE THIRSTY TURTLE Limited,THE THIRSTY TURTLE Limited - 03.json,3,collision_numbered,False,202398,1726256757.0
Them Paint Guys Limited.json,Them Paint Guys Limited,Them Paint Guys Limited.json,1,unique,False,251597,1771591292.995847
Thor Ltd.json,Thor Ltd,Thor Ltd.json,1,unique,False,543338,1771591292.995847
Total Math Tutoring Ltd.json,Total Math Tutoring Ltd,Total Math Tutoring Ltd.json,1,unique,False,3516754,1744186257.0
Totes Luxe UK Ltd.json,Totes Luxe UK Ltd,Totes Luxe UK Ltd.json,1,unique,False,5483307,1771591293.0124578
Town Flooring Ltd.json,Town Flooring Ltd,Town Flooring Ltd.json,1,unique,False,883021,1748947069.0
Tradedesk Team Ltd - 01.json,Tradedesk Team Ltd,Tradedesk Team Ltd - 01.json,3,collision_numbered,False,766192,1719503700.0
TradeDesk Team Ltd - 02.json,TradeDesk Team Ltd,TradeDesk Team Ltd - 02.json,3,collision_numbered,False,1209090,1771591442.8419025
TradeDesk Team Ltd - 03.json,TradeDesk Team Ltd,TradeDesk Team Ltd - 03.json,3,collision_numbered,False,1206552,1726256757.0
Trim Fadeys Limited - 01.json,Trim Fadeys Limited,Trim Fadeys Limited - 01.json,2,collision_numbered,False,465215,1747652411.0
Trim Fadeys Limited - 02.json,Trim Fadeys Limited,Trim Fadeys Limited - 02.json,2,collision_numbered,False,1746294,1771591293.0291529
TTND Ltd - 01.json,TTND Ltd,TTND Ltd - 01.json,3,collision_numbered,False,2499360,1723810094.0
TTND Ltd - 02.json,TTND Ltd,TTND Ltd - 02.json,3,collision_numbered,False,3962007,1771591442.5497112
TTND Ltd - 03.json,TTND Ltd,TTND Ltd - 03.json,3,collision_numbered,False,3960815,1726256758.0
Uban Limited.json,Uban Limited,Uban Limited.json,1,unique,False,585384,1730973148.0
Ultimate 2020 Group TA Trade Glaze.json,Ultimate 2020 Group TA Trade Glaze,Ultimate 2020 Group TA Trade Glaze.json,1,unique,False,2969629,1771591293.0291529
Upper6th Consultancy Limited.json,Upper6th Consultancy Limited,Upper6th Consultancy Limited.json,1,unique,False,9027473,1778493751.0
Uteachmi Ltd - 01.json,Uteachmi Ltd,Uteachmi Ltd - 01.json,3,collision_numbered,False,4303241,1723640910.0
Uteachmi Ltd - 02.json,Uteachmi Ltd,Uteachmi Ltd - 02.json,3,collision_numbered,False,6856800,1771591442.866257
Uteachmi Ltd - 03.json,Uteachmi Ltd,Uteachmi Ltd - 03.json,3,collision_numbered,False,6851496,1726256759.0
Vageman Fish Limited.json,Vageman Fish Limited,Vageman Fish Limited.json,1,unique,False,525096,1771591293.062852
Vagemanfish Ltd.json,Vagemanfish Ltd,Vagemanfish Ltd.json,1,unique,False,525041,1727173593.0
Vehicles For Hire Ltd.json,Vehicles For Hire Ltd,Vehicles For Hire Ltd.json,1,unique,False,294330,1747305839.0
Verve GB - 01.json,Verve GB,Verve GB - 01.json,3,collision_numbered,False,192589,1720107016.0
Verve GB - 02.json,Verve GB,Verve GB - 02.json,3,collision_numbered,False,216743,1771591442.916278
Verve GB - 03.json,Verve GB,Verve GB - 03.json,3,collision_numbered,False,217577,1726256759.0
Victory And Joel Ltd.json,Victory And Joel Ltd,Victory And Joel Ltd.json,1,unique,False,197757,1771591442.928093
Vision ET Consilium Ltd - 01.json,Vision ET Consilium Ltd,Vision ET Consilium Ltd - 01.json,2,collision_numbered,False,1666010,1752750044.0
Vision ET Consilium Ltd - 02.json,Vision ET Consilium Ltd,Vision ET Consilium Ltd - 02.json,2,collision_numbered,False,1710608,1771591293.0960052
Vision Science Academy.json,Vision Science Academy,Vision Science Academy.json,1,unique,False,699985,1723461066.0
VLD ORAL CARE Ltd.json,VLD ORAL CARE Ltd,VLD ORAL CARE Ltd.json,1,unique,False,361221,1747303549.0
Voltanic Ltd - 01.json,Voltanic Ltd,Voltanic Ltd - 01.json,3,collision_numbered,False,1198129,1724860074.0
Voltanic Ltd - 02.json,Voltanic Ltd,Voltanic Ltd - 02.json,3,collision_numbered,False,1900329,1771591442.9329553
Voltanic Ltd - 03.json,Voltanic Ltd,Voltanic Ltd - 03.json,3,collision_numbered,False,1902569,1726256759.0
We Design IT Ltd - 01.json,We Design IT Ltd,We Design IT Ltd - 01.json,4,collision_numbered,False,1492923,1725530006.0
We Design IT Ltd - 02.json,We Design IT Ltd,We Design IT Ltd - 02.json,4,collision_numbered,False,2349987,1771591442.9492333
We Design IT Ltd - 03.json,We Design IT Ltd,We Design IT Ltd - 03.json,4,collision_numbered,False,2394194,1752744798.0
We Design IT Ltd - 04.json,We Design IT Ltd,We Design IT Ltd - 04.json,4,collision_numbered,False,2350701,1726256760.0
We Style Any Dog Limited.json,We Style Any Dog Limited,We Style Any Dog Limited.json,1,unique,False,2133050,1771591293.178865
Weird Inc Ltd - 01.json,Weird Inc Ltd,Weird Inc Ltd - 01.json,3,collision_numbered,False,1379676,1720707114.0
Weird Inc Ltd - 02.json,Weird Inc Ltd,Weird Inc Ltd - 02.json,3,collision_numbered,False,2176941,1771591442.9831316
Weird Inc Ltd - 03.json,Weird Inc Ltd,Weird Inc Ltd - 03.json,3,collision_numbered,False,2180920,1726256760.0
White Canvas - 01.json,White Canvas,White Canvas - 01.json,2,collision_numbered,False,66229,1752744647.0
White Canvas - 02.json,White Canvas,White Canvas - 02.json,2,collision_numbered,False,68316,1771591293.2123396
White Canvas Bridal Ltd - 01.json,White Canvas Bridal Ltd,White Canvas Bridal Ltd - 01.json,4,collision_numbered,False,83849,1752745364.0
White Canvas Bridal Ltd - 02.json,White Canvas Bridal Ltd,White Canvas Bridal Ltd - 02.json,4,collision_numbered,False,186262,1746006496.0
White Canvas Bridal Ltd - 03.json,White Canvas Bridal Ltd,White Canvas Bridal Ltd - 03.json,4,collision_numbered,False,923486,1722001200.0
White Canvas Bridal Ltd - 04.json,White Canvas Bridal Ltd,White Canvas Bridal Ltd - 04.json,4,collision_numbered,False,1411086,1726855028.0
White Oak Design Studio Ltd.json,White Oak Design Studio Ltd,White Oak Design Studio Ltd.json,1,unique,False,1779850,1771591293.2123396
WHITE ROCK TRADING Limited.json,WHITE ROCK TRADING Limited,WHITE ROCK TRADING Limited.json,1,unique,False,770642,1771591293.1122353
White Sea Technologies Limited.json,White Sea Technologies Limited,White Sea Technologies Limited.json,1,unique,False,265303,1771591293.2123396
Wigporium Ltd.json,Wigporium Ltd,Wigporium Ltd.json,1,unique,False,719198,1771591293.2293148
Wild Bru And Lavers Ltd - 01.json,Wild Bru And Lavers Ltd,Wild Bru And Lavers Ltd - 01.json,2,collision_numbered,False,187975,1720107329.0
Wild Bru And Lavers Ltd - 02.json,Wild Bru And Lavers Ltd,Wild Bru And Lavers Ltd - 02.json,2,collision_numbered,False,211120,1771591443.0227332
WIMB Lifestyle.json,WIMB Lifestyle,WIMB Lifestyle.json,1,unique,False,2183477,1745427518.0
Winfresh Construction Limited.json,Winfresh Construction Limited,Winfresh Construction Limited.json,1,unique,False,292495,1751886182.0
Witches Tea.json,Witches Tea,Witches Tea.json,1,unique,False,14819155,1747128075.0
WItham Pizza Ltd.json,WItham Pizza Ltd,WItham Pizza Ltd.json,1,unique,False,2453163,1771591293.1274872
WMJ Group Limited.json,WMJ Group Limited,WMJ Group Limited.json,1,unique,False,6302914,1771591293.1441395
Wye Valley Catering - 01.json,Wye Valley Catering,Wye Valley Catering - 01.json,3,collision_numbered,False,4857371,1726044057.0
Wye Valley Catering - 02.json,Wye Valley Catering,Wye Valley Catering - 02.json,3,collision_numbered,False,7821333,1771591443.0658517
Wye Valley Catering - 03.json,Wye Valley Catering,Wye Valley Catering - 03.json,3,collision_numbered,False,7841305,1726256762.0
Wyevalleycatering Ltd.json,Wyevalleycatering Ltd,Wyevalleycatering Ltd.json,1,unique,False,5042262,1757923265.0
XTC Clothing - 01.json,XTC Clothing,XTC Clothing - 01.json,3,collision_numbered,False,1167961,1719241440.0
XTC Clothing - 02.json,XTC Clothing,XTC Clothing - 02.json,3,collision_numbered,False,1860064,1771591443.104556
XTC Clothing - 03.json,XTC Clothing,XTC Clothing - 03.json,3,collision_numbered,False,1859873,1726256762.0
Xydrobe Ltd - 01.json,Xydrobe Ltd,Xydrobe Ltd - 01.json,2,collision_numbered,False,300959,1724313939.0
Xydrobe Ltd - 02.json,Xydrobe Ltd,Xydrobe Ltd - 02.json,2,collision_numbered,False,486455,1771591443.1235332
YLK GROUP Ltd - 01.json,YLK GROUP Ltd,YLK GROUP Ltd - 01.json,3,collision_numbered,False,197821,1720108626.0
YLK GROUP Ltd - 02.json,YLK GROUP Ltd,YLK GROUP Ltd - 02.json,3,collision_numbered,False,221762,1771591443.1255412
YLK GROUP Ltd - 03.json,YLK GROUP Ltd,YLK GROUP Ltd - 03.json,3,collision_numbered,False,222113,1726256762.0
Yoga Management Ltd.json,Yoga Management Ltd,Yoga Management Ltd.json,1,unique,False,49616,1771591293.3117726
YS Traders Limited.json,YS Traders Limited,YS Traders Limited.json,1,unique,False,292534,1771591293.2956343
Zainobu Limited - 01.json,Zainobu Limited,Zainobu Limited - 01.json,2,collision_numbered,False,207608,1722931896.0
Zainobu Limited - 02.json,Zainobu Limited,Zainobu Limited - 02.json,2,collision_numbered,False,424722,1771591293.3117726
Zainobu Ltd.json,Zainobu Ltd,Zainobu Ltd.json,1,unique,False,424722,1727347279.0
